"Host.IpAddress";"Host.Fqdn";"SoftName";"SoftVersion";"SoftVulner";"CVE";"SeverityRating"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11032";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11039";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11053";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11057";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11067";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11081";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11087";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11089";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11090";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11099";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11101";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11104";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11109";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11110";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11123";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11132";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11134";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11137";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11138";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11139";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11141";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11142";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11152";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11153";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11157";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11159";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11161";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11180";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11206";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11219";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11248";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11252";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11260";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11264";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11265";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11266";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11268";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11284";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11288";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11289";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11292";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11688";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Уязвимость Google Chrome";"CVE-2026-11696";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-10921";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-10924";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-10963";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-10964";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-10965";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-10986";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-10987";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-11058";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-11088";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-11171";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-11211";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-11281";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-11640";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Целочисленное переполнение";"CVE-2026-11678";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-10881";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-10889";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-10927";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-10979";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-10985";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-10998";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11004";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11005";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11006";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11015";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11061";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11075";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11077";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11096";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11111";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11183";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11256";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11279";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11299";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11301";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11665";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"148.0.7778.218";"Чтение за пределами границ";"CVE-2026-11667";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11628";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11629";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11630";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11631";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11632";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11634";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11636";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11638";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11641";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11642";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11643";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11646";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11648";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11649";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11650";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11651";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11652";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11656";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11661";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11663";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11664";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11670";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11671";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11673";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11674";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11679";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11680";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11683";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11692";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11694";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Использование после освобождения";"CVE-2026-11700";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректная проверка";"CVE-2026-11653";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректная проверка";"CVE-2026-11658";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректная проверка";"CVE-2026-11660";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректная проверка";"CVE-2026-11666";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректная проверка";"CVE-2026-11675";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректная проверка";"CVE-2026-11689";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректная проверка";"CVE-2026-11691";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректная проверка";"CVE-2026-11697";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректная проверка";"CVE-2026-11701";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректная реализация";"CVE-2026-11693";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректная реализация";"CVE-2026-11695";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Некорректное применение политик";"CVE-2026-11684";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Несанкционированный доступ";"CVE-2026-11645";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Смешение типов";"CVE-2026-11662";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Уязвимость Google Chrome";"CVE-2026-11688";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Уязвимость Google Chrome";"CVE-2026-11696";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Целочисленное переполнение";"CVE-2026-11640";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Целочисленное переполнение";"CVE-2026-11678";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Чтение за пределами границ";"CVE-2026-11665";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Google Chrome";"149.0.7827.55";"Чтение за пределами границ";"CVE-2026-11667";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"JScript";"5.812.10240.16384";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Kaspersky Endpoint Security";"12.10.0.466";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"LibreSSL";"3.8.2.1";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Edge (Chromium)";"149.0.4022.52";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Edge (Chromium)";"149.0.4022.52";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Excel";"2021";"Раскрытие информации";"CVE-2026-32188";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Excel";"2021";"Раскрытие информации";"CVE-2026-40360";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Excel";"2021";"Удаленное выполнение кода";"CVE-2026-32189";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Excel";"2021";"Удаленное выполнение кода";"CVE-2026-32197";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Excel";"2021";"Удаленное выполнение кода";"CVE-2026-32198";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Excel";"2021";"Удаленное выполнение кода";"CVE-2026-32199";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Excel";"2021";"Удаленное выполнение кода";"CVE-2026-40359";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Excel";"2021";"Удаленное выполнение кода";"CVE-2026-40362";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Internet Explorer";"11.0";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Internet Explorer";"11.0";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"3.5";"Отказ в обслуживании";"CVE-2026-23666";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"3.5";"Отказ в обслуживании";"CVE-2026-23666";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"3.5";"Отказ в обслуживании";"CVE-2026-32226";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"3.5";"Отказ в обслуживании";"CVE-2026-32226";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"3.5";"Отказ в обслуживании";"CVE-2026-33116";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"3.5";"Отказ в обслуживании";"CVE-2026-33116";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"3.5";"Повышение привилегий";"CVE-2026-32177";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"3.5";"Повышение привилегий";"CVE-2026-32177";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"3.5";"Повышение привилегий";"CVE-2026-35433";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"3.5";"Повышение привилегий";"CVE-2026-35433";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"4.8.1";"Отказ в обслуживании";"CVE-2026-23666";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"4.8.1";"Отказ в обслуживании";"CVE-2026-23666";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"4.8.1";"Отказ в обслуживании";"CVE-2026-33116";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"4.8.1";"Отказ в обслуживании";"CVE-2026-33116";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"4.8.1";"Повышение привилегий";"CVE-2026-32177";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft .NET Framework";"4.8.1";"Повышение привилегий";"CVE-2026-32177";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Office Click-to-Run";"2021";"Повышение привилегий";"CVE-2026-35436";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Office Click-to-Run";"2021";"Повышение привилегий";"CVE-2026-40418";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Office Click-to-Run";"2021";"Повышение привилегий";"CVE-2026-40419";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Office Click-to-Run";"2021";"Повышение привилегий";"CVE-2026-40420";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Office Click-to-Run";"2021";"Удаленное выполнение кода";"CVE-2026-32190";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Office Click-to-Run";"2021";"Удаленное выполнение кода";"CVE-2026-40358";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Office Click-to-Run";"2021";"Удаленное выполнение кода";"CVE-2026-40363";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Outlook";"2021";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft PowerPoint";"2021";"Удаленное выполнение кода";"CVE-2026-32200";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Powershell";"5.1.19041.1";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Powershell";"5.1.19041.1";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Remote Desktop Connection Client";"10.0";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Remote Desktop Connection Client";"10.0";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Windows Defender";"1.1.16400.2";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Windows MDAC";"6.3";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Windows Media";"12.0";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Windows Media";"12.0";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Windows Remote Management";"3.0";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Word";"2021";"Раскрытие информации";"CVE-2026-35440";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Word";"2021";"Раскрытие информации";"CVE-2026-40421";"low"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Word";"2021";"Удаленное выполнение кода";"CVE-2026-33095";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Word";"2021";"Удаленное выполнение кода";"CVE-2026-33114";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Word";"2021";"Удаленное выполнение кода";"CVE-2026-33115";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Word";"2021";"Удаленное выполнение кода";"CVE-2026-40361";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Word";"2021";"Удаленное выполнение кода";"CVE-2026-40364";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Word";"2021";"Удаленное выполнение кода";"CVE-2026-40366";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft Word";"2021";"Удаленное выполнение кода";"CVE-2026-40367";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft XML Core Services";"3.0";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft XML Core Services";"3.0";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft XML Core Services";"6.0";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"Microsoft XML Core Services";"6.0";"";"";""
"10.104.103.37";"PC-04-306-02.utmn.ru";"OpenSSL";"1.0.2u";"Аварийное завершение работы";"CVE-2021-23840";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"OpenSSL";"1.0.2u";"Аварийное завершение работы";"CVE-2021-23840";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"OpenSSL";"1.0.2u";"Атака по сторонним каналам (по времени)";"CVE-2022-4304";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"OpenSSL";"1.0.2u";"Атака по сторонним каналам (по времени)";"CVE-2022-4304";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"OpenSSL";"1.0.2u";"Зацикливание";"CVE-2022-0778";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"OpenSSL";"1.0.2u";"Зацикливание";"CVE-2022-0778";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"OpenSSL";"1.0.2u";"Использование после освобождения";"CVE-2023-0215";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"OpenSSL";"1.0.2u";"Использование после освобождения";"CVE-2023-0215";"medium"
"10.104.103.37";"PC-04-306-02.utmn.ru";"OpenSSL";"1.0.2u";"Неподдерживаемая версия";"";"high"
"10.104.103.37";"PC-04-306-02.utmn.ru";"OpenSSL";"1.0.2u";"Неподдерживаемая версия";"";"high"
